Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664833290.1068883,0,78090,937080,GPS1_Frame,42.33847433333334,-71.0853565,17.1,328210.40141280333,4689463.806268855,19,T,4
1664833291.0900054,0,78091,937092,GPS1_Frame,42.33848,-71.08536483333334,17.1,328209.73032410245,4689464.452345355,19,T,4
1664833292.103578,0,78092,937104,GPS1_Frame,42.33848566666667,-71.08537333333334,17.0,328209.0455051223,4689465.098758655,19,T,4
1664833293.100476,0,78093,937116,GPS1_Frame,42.33849133333333,-71.08538266666666,17.1,328208.2920342524,4689465.746855676,19,T,4
1664833294.09583,0,78094,937128,GPS1_Frame,42.33849733333333,-71.0853915,17.1,328207.5806624852,4689466.430956714,19,T,4
1664833295.065413,0,78095,937140,GPS1_Frame,42.33850333333333,-71.0854005,17.1,328206.85556045565,4689467.1153945625,19,T,4
1664833296.0881805,0,78096,937152,GPS1_Frame,42.3385085,-71.08541033333333,17.1,328206.05953716487,4689467.708980855,19,T,4
1664833297.084533,0,78097,937164,GPS1_Frame,42.338513666666664,-71.08541983333333,17.1,328205.29097479983,4689468.301893765,19,T,4
1664833298.0825393,0,78098,937176,GPS1_Frame,42.338519,-71.08542949999999,17.1,328204.5091360577,4689468.913650565,19,T,4
1664833299.0835915,0,78099,937188,GPS1_Frame,42.338523,-71.08543966666666,17.1,328203.68247514835,4689469.378361177,19,T,4
1664833300.1201828,0,78100,937200,GPS1_Frame,42.33852583333334,-71.08544916666666,17.1,328202.9075586955,4689469.71217548,19,T,4
1664833301.098653,0,78101,937212,GPS1_Frame,42.33852716666667,-71.08545866666667,17.0,328202.1285572775,4689469.879426303,19,T,4
1664833302.0827496,0,78102,937224,GPS1_Frame,42.33852449999999,-71.08546849999999,17.1,328201.311201623,4689469.603181191,19,T,4
1664833303.1013172,0,78103,937236,GPS1_Frame,42.33852,-71.08547716666666,17.1,328200.5849658119,4689469.1210012585,19,T,4
1664833304.0980382,0,78104,937248,GPS1_Frame,42.33851500000001,-71.08548516666666,17.1,328199.9122897951,4689468.581953218,19,T,4
1664833305.0826375,0,78105,937260,GPS1_Frame,42.33850883333333,-71.085493,17.1,328199.2501667748,4689467.913019048,19,T,4
1664833306.0952845,0,78106,937272,GPS1_Frame,42.338502166666665,-71.08549916666666,17.1,328198.7239859315,4689467.185196251,19,T,4
1664833307.0918448,0,78107,937284,GPS1_Frame,42.3384955,-71.0855085,17.1,328197.93692733755,4689466.4637717595,19,T,4
1664833308.0948555,0,78108,937296,GPS1_Frame,42.338490333333326,-71.08551816666666,17.1,328197.1264929249,4689465.909584426,19,T,4
1664833309.092199,0,78109,937308,GPS1_Frame,42.338484,-71.08552733333333,17.1,328196.3540722439,4689465.224837479,19,T,4
1664833310.0883362,0,78110,937320,GPS1_Frame,42.33847649999999,-71.08553416666668,17.1,328195.77069974004,4689464.405826593,19,T,4
1664833311.0818367,0,78111,937332,GPS1_Frame,42.33846966666667,-71.08554233333332,17.0,328195.07929948345,4689463.663538058,19,T,4
1664833312.098808,0,78112,937344,GPS1_Frame,42.33846283333334,-71.0855505,17.0,328194.38789908105,4689462.921249589,19,T,4
1664833313.0778666,0,78113,937356,GPS1_Frame,42.3384565,-71.08555883333334,17.1,328193.6841298661,4689462.234819131,19,T,2
1664833314.0947006,0,78114,937368,GPS1_Frame,42.338449833333335,-71.08556733333333,17.2,328192.96572226915,4689461.511711377,19,T,5
1664833315.0929546,0,78115,937380,GPS1_Frame,42.3384435,-71.085576,17.1,328192.2344919498,4689460.825954579,19,T,5
1664833316.0904799,0,78116,937392,GPS1_Frame,42.338439,-71.08558433333333,17.2,328191.5357154323,4689460.343102019,19,T,4
