Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter,Fix_quality
1664826784.1357045,0,71584,859008,GPS1_Frame,42.338962666666674,-71.08781733333333,22.3,328009.00335595704,4689523.006678195,19,T,5
1664826785.1736937,0,71585,859020,GPS1_Frame,42.338962666666674,-71.08781716666667,22.3,328009.0170862593,4689523.006341069,19,T,5
1664826786.1285756,0,71586,859032,GPS1_Frame,42.338962666666674,-71.08781716666667,22.3,328009.0170862593,4689523.006341069,19,T,5
1664826787.168698,0,71587,859044,GPS1_Frame,42.338962499999994,-71.08781733333333,22.3,328009.0029015465,4689522.988171125,19,T,5
1664826788.1197972,0,71588,859056,GPS1_Frame,42.338962333333335,-71.08781733333333,22.4,328009.002447136,4689522.969664059,19,T,5
1664826789.1660464,0,71589,859068,GPS1_Frame,42.338962333333335,-71.08781716666667,22.3,328009.0161774383,4689522.969326934,19,T,5
1664826790.1516123,0,71590,859080,GPS1_Frame,42.338962333333335,-71.08781733333333,22.4,328009.002447136,4689522.969664059,19,T,5
1664826791.1771345,0,71591,859092,GPS1_Frame,42.33896216666667,-71.08781733333333,22.4,328009.0019927254,4689522.951156992,19,T,5
1664826792.135105,0,71592,859104,GPS1_Frame,42.33896200000001,-71.08781766666667,22.4,328008.97407771007,4689522.933324177,19,T,5
1664826793.159854,0,71593,859116,GPS1_Frame,42.33896200000001,-71.08781766666667,22.4,328008.97407771007,4689522.933324177,19,T,5
1664826794.1406116,0,71594,859128,GPS1_Frame,42.33896183333333,-71.08781766666667,22.5,328008.9736232995,4689522.914817109,19,T,5
1664826795.1742125,0,71595,859140,GPS1_Frame,42.33896183333333,-71.08781766666667,22.5,328008.9736232995,4689522.914817109,19,T,5
1664826796.1455576,0,71596,859152,GPS1_Frame,42.33896183333333,-71.08781766666667,22.5,328008.9736232995,4689522.914817109,19,T,5
1664826797.1538537,0,71597,859164,GPS1_Frame,42.33896183333333,-71.08781783333333,22.5,328008.959892997,4689522.9151542345,19,T,5
1664826798.1446624,0,71598,859176,GPS1_Frame,42.33896166666667,-71.08781783333333,22.5,328008.9594385864,4689522.896647167,19,T,5
1664826799.173808,0,71599,859188,GPS1_Frame,42.33896166666667,-71.08781783333333,22.5,328008.9594385864,4689522.896647167,19,T,5
1664826800.1970036,0,71600,859200,GPS1_Frame,42.33896166666667,-71.08781783333333,22.6,328008.9594385864,4689522.896647167,19,T,5
